D_A_avg_losses,D_B_avg_losses,G_A_avg_losses,G_B_avg_losses,cycle_A_avg_losses,cycle_B_avg_losses
0.1413297951221466,0.11938551068305969,0.446578711271286,0.41390517354011536,2.0804708003997803,2.325498342514038
0.13847564160823822,0.12297877669334412,0.4538351595401764,0.40152567625045776,2.0702288150787354,2.3306045532226562
0.12416975200176239,0.14561359584331512,0.43252408504486084,0.42011067271232605,2.0689585208892822,2.355036497116089
0.13098576664924622,0.11708573997020721,0.41682955622673035,0.4306492507457733,2.028874397277832,2.2443246841430664
0.1383550763130188,0.15324144065380096,0.4372684359550476,0.4009537100791931,2.03519868850708,2.249725580215454
0.13100291788578033,0.13888278603553772,0.41672345995903015,0.4134286344051361,2.0096304416656494,2.245143413543701
0.13482782244682312,0.11915163695812225,0.42178982496261597,0.4043029248714447,2.049959659576416,2.2542271614074707
0.15009959042072296,0.11999514698982239,0.4558725655078888,0.4125882685184479,2.0396430492401123,2.338972806930542
0.13426654040813446,0.12225155532360077,0.4420914649963379,0.38994693756103516,2.045602798461914,2.2610578536987305
0.1292349100112915,0.11440867930650711,0.4919678568840027,0.3947800099849701,2.1687891483306885,2.504305601119995
0.12945285439491272,0.09385985881090164,0.5057786703109741,0.4281376600265503,2.107714891433716,2.357905626296997
0.14423321187496185,0.13143596053123474,0.4649038314819336,0.39572837948799133,2.034902334213257,2.2436718940734863
0.13289564847946167,0.12436413764953613,0.46337243914604187,0.41155576705932617,2.0062687397003174,2.227416753768921
0.12984894216060638,0.12555047869682312,0.4534917175769806,0.3888096809387207,2.01119065284729,2.2561850547790527
0.1340063214302063,0.10896508395671844,0.5139532685279846,0.4176488220691681,2.070162773132324,2.3803470134735107
0.1456422656774521,0.10911095887422562,0.48097988963127136,0.42246851325035095,2.036447286605835,2.2700371742248535
0.12665820121765137,0.11276610940694809,0.4923090636730194,0.3974249064922333,2.001033067703247,2.174269914627075
0.12140282243490219,0.1215462014079094,0.4834270775318146,0.40660789608955383,1.9723243713378906,2.1552751064300537
0.14685119688510895,0.13208986818790436,0.4598970115184784,0.4170289635658264,1.9504579305648804,2.169708251953125
0.14298158884048462,0.10933291912078857,0.48116132616996765,0.40930888056755066,1.972153902053833,2.211052656173706
0.1417401134967804,0.11288946121931076,0.48152923583984375,0.4008437693119049,2.000922918319702,2.189030170440674
0.1338951736688614,0.11802975088357925,0.5096627473831177,0.3953285813331604,1.9420301914215088,2.1702768802642822
0.2157714068889618,0.2540473937988281,0.5160931944847107,0.37798774242401123,1.9424329996109009,2.158797025680542
0.13855089247226715,0.1308611035346985,0.3707801103591919,0.3434898555278778,1.9171392917633057,2.1133131980895996
0.12712827324867249,0.12338872253894806,0.40434786677360535,0.3906242251396179,1.923208236694336,2.1076433658599854
0.13417145609855652,0.12025729566812515,0.4475255012512207,0.4110417664051056,1.9227871894836426,2.142763137817383
0.12976422905921936,0.11282491683959961,0.4389439821243286,0.3839065134525299,1.916404128074646,2.138298749923706
0.12438921630382538,0.11686838418245316,0.48890331387519836,0.4012311100959778,1.9233444929122925,2.132939100265503
0.12454406917095184,0.10264284163713455,0.5117861032485962,0.4308605194091797,1.943936824798584,2.208638906478882
0.12380588054656982,0.10979998856782913,0.48005491495132446,0.408639132976532,1.9612420797348022,2.1731417179107666
0.12829092144966125,0.10013167560100555,0.48844802379608154,0.4127134084701538,1.9259775876998901,2.1876883506774902
0.13078585267066956,0.10514562577009201,0.5031125545501709,0.41384056210517883,1.8970324993133545,2.1074130535125732
0.1322108954191208,0.10801131278276443,0.4672427475452423,0.43003275990486145,1.897849202156067,2.109572410583496
0.1170460656285286,0.11697078496217728,0.4657735526561737,0.4108535051345825,1.92094087600708,2.1520657539367676
0.13281819224357605,0.09682882577180862,0.49093055725097656,0.4196693003177643,1.8955332040786743,2.1005213260650635
0.15339015424251556,0.11824167519807816,0.480938583612442,0.40671974420547485,1.8722021579742432,2.088578701019287
0.1304883062839508,0.11297818273305893,0.4506707489490509,0.3968735933303833,1.8920018672943115,2.1066136360168457
0.12187043577432632,0.11389774829149246,0.4570103883743286,0.3790794014930725,1.898449420928955,2.048755168914795
0.12604983150959015,0.10963340103626251,0.45651519298553467,0.41101786494255066,1.873215913772583,2.087232828140259
0.14330706000328064,0.09430014342069626,0.49123862385749817,0.38197872042655945,1.8880738019943237,2.0608980655670166
0.13100726902484894,0.12564748525619507,0.5280504822731018,0.4066978096961975,1.8778551816940308,2.1563596725463867
0.12467242777347565,0.10420010983943939,0.4482399523258209,0.4195602834224701,1.9056254625320435,2.0862791538238525
0.12522871792316437,0.10456931591033936,0.4489867389202118,0.4133974611759186,1.8735350370407104,2.118889570236206
0.13535860180854797,0.1017376109957695,0.4924933612346649,0.4049469828605652,1.8614864349365234,2.0761847496032715
0.12907478213310242,0.111626535654068,0.48432284593582153,0.4099133312702179,1.8850514888763428,2.0977213382720947
0.14804568886756897,0.1294645071029663,0.48625448346138,0.4066976308822632,1.882314920425415,2.1047842502593994
0.1301458775997162,0.09669828414916992,0.45609045028686523,0.4104868471622467,1.8948428630828857,2.089022159576416
0.13212473690509796,0.19645221531391144,0.565545916557312,0.390785276889801,1.8691836595535278,2.0561747550964355
0.15065529942512512,0.10456167161464691,0.4087170958518982,0.41687390208244324,1.8517214059829712,2.050807476043701
0.1315613090991974,0.11266347020864487,0.41713932156562805,0.40253448486328125,1.8294531106948853,2.0332791805267334
0.133878692984581,0.10652109235525131,0.4542548954486847,0.3948790431022644,1.847636342048645,2.034823417663574
0.13306142389774323,0.12072518467903137,0.4470916986465454,0.41367611289024353,1.854844570159912,2.0723021030426025
0.13759726285934448,0.11153708398342133,0.4757196605205536,0.4218406081199646,1.8260085582733154,2.015414237976074
0.1310984045267105,0.11616335809230804,0.47185060381889343,0.41347673535346985,1.8748419284820557,2.0228676795959473
0.12885071337223053,0.10411562025547028,0.4461682438850403,0.40811336040496826,1.8368123769760132,2.048534870147705
0.13781248033046722,0.10776503384113312,0.43876519799232483,0.40905073285102844,1.8294529914855957,2.034109592437744
0.13303187489509583,0.10642144083976746,0.4829001724720001,0.3922841250896454,1.8167742490768433,2.0405588150024414
0.13385926187038422,0.10629501938819885,0.4533669352531433,0.38583657145500183,1.826042890548706,2.0040245056152344
0.13252998888492584,0.1045173853635788,0.4914320409297943,0.4041815400123596,1.8310273885726929,2.058138132095337
0.12829536199569702,0.10846861451864243,0.5031372904777527,0.4023132920265198,1.8346892595291138,2.0723495483398438
0.12797008454799652,0.11069512367248535,0.4667834937572479,0.4037308394908905,1.847868800163269,2.035057544708252
0.13363419473171234,0.11326926201581955,0.4763180911540985,0.401960551738739,1.8232574462890625,2.0388197898864746
0.13743755221366882,0.10551530867815018,0.472506046295166,0.40103060007095337,1.8693550825119019,2.0113892555236816
0.17020057141780853,0.10530701279640198,0.49092182517051697,0.44668400287628174,1.7903982400894165,1.9826397895812988
0.12760618329048157,0.0974176675081253,0.5056613683700562,0.3819968104362488,1.8306689262390137,2.015209674835205
0.1325630247592926,0.10024186968803406,0.47869327664375305,0.38798999786376953,1.8158735036849976,2.0292227268218994
0.12691226601600647,0.11201746016740799,0.4662749469280243,0.38894400000572205,1.7877706289291382,1.9637751579284668
0.11718540638685226,0.10275255143642426,0.4856420159339905,0.4516740143299103,1.862226963043213,2.0270934104919434
0.11971131712198257,0.10146374255418777,0.48112308979034424,0.4284621477127075,1.8139052391052246,1.9954687356948853
0.11647597700357437,0.11074697971343994,0.4805108308792114,0.44254401326179504,1.8133138418197632,1.9784449338912964
0.1210993155837059,0.1176493689417839,0.5324601531028748,0.40351566672325134,1.7925937175750732,1.992217779159546
0.12204435467720032,0.09025279432535172,0.4867900311946869,0.4072989225387573,1.7711100578308105,1.9929667711257935
0.12038345634937286,0.10632950812578201,0.5095228552818298,0.38296079635620117,1.7724080085754395,1.9814422130584717
0.1269853413105011,0.09322421252727509,0.5080021619796753,0.41640669107437134,1.816361904144287,1.9753987789154053
0.1313185691833496,0.09705733507871628,0.48339033126831055,0.4003090560436249,1.798045039176941,1.997314453125
0.11539221554994583,0.10540445148944855,0.4922410845756531,0.4351227879524231,1.7895907163619995,1.9507344961166382
0.13830891251564026,0.11221054196357727,0.5033007264137268,0.4204072952270508,1.7657877206802368,1.9633017778396606
0.11938256770372391,0.09780573099851608,0.5011365413665771,0.4001021385192871,1.7900810241699219,2.0011990070343018
0.12375345826148987,0.0991709977388382,0.49438807368278503,0.39878275990486145,1.7433110475540161,1.931328535079956
0.11610470712184906,0.11050999164581299,0.4924744963645935,0.4135190546512604,1.7556697130203247,1.9382655620574951
0.12072933465242386,0.1002478301525116,0.4883670508861542,0.4256921112537384,1.7526555061340332,1.9156240224838257
0.12725037336349487,0.10325319319963455,0.48473140597343445,0.42807018756866455,1.7372938394546509,1.9238835573196411
0.12571623921394348,0.09438826143741608,0.5231432318687439,0.4173438251018524,1.797747254371643,1.961775541305542
0.12140388041734695,0.09569887816905975,0.4968956410884857,0.39609378576278687,1.749062418937683,1.939143419265747
0.10628268122673035,0.09809008985757828,0.5094254612922668,0.44582030177116394,1.7596032619476318,1.9006632566452026
0.12397339940071106,0.09461893141269684,0.5108270645141602,0.4291616976261139,1.7140724658966064,1.9025368690490723
0.11128565669059753,0.09494634717702866,0.501725435256958,0.4116188585758209,1.7255644798278809,1.9126721620559692
0.1321670264005661,0.09218521416187286,0.4967479705810547,0.44272297620773315,1.7280402183532715,1.897006869316101
0.1214393898844719,0.09301158040761948,0.5091291666030884,0.43531689047813416,1.701282024383545,1.8925788402557373
0.11111248284578323,0.0915386751294136,0.5001726746559143,0.41247445344924927,1.74031400680542,1.896397352218628
0.10246478766202927,0.1091340109705925,0.49414777755737305,0.43942132592201233,1.7180464267730713,1.894141435623169
0.12082882970571518,0.09415273368358612,0.501352071762085,0.4351729154586792,1.70242440700531,1.8787301778793335
0.11712301522493362,0.09173206984996796,0.5286506414413452,0.4173934757709503,1.7120980024337769,1.9116696119308472
0.10861770063638687,0.0945158451795578,0.4869861304759979,0.45313066244125366,1.7007657289505005,1.8853206634521484
0.10742136836051941,0.09098662436008453,0.4992503821849823,0.43816038966178894,1.6831231117248535,1.8495961427688599
0.10508482158184052,0.09774085134267807,0.50565505027771,0.4432232081890106,1.6995201110839844,1.858977198600769
0.11172480136156082,0.08965634554624557,0.49426349997520447,0.46219247579574585,1.7128632068634033,1.911771535873413
0.10901077091693878,0.09201150387525558,0.4976606070995331,0.45374056696891785,1.7192504405975342,1.8712882995605469
0.13399480283260345,0.09085147082805634,0.510993242263794,0.4661393165588379,1.7122889757156372,1.8674887418746948
0.11593195796012878,0.09826482087373734,0.5348188877105713,0.41678208112716675,1.6942766904830933,1.8515995740890503
0.10488220304250717,0.09004607796669006,0.5152443647384644,0.4482262432575226,1.6756112575531006,1.8538775444030762
0.10383285582065582,0.09042073786258698,0.5171869993209839,0.4360177218914032,1.6651445627212524,1.8256261348724365
0.1107088252902031,0.09140138328075409,0.545583963394165,0.44956299662590027,1.684744954109192,1.8540769815444946
0.12003524601459503,0.08816163241863251,0.5460057258605957,0.4107913374900818,1.6515522003173828,1.826518177986145
0.10595493763685226,0.10107263922691345,0.5363833904266357,0.437131404876709,1.6691722869873047,1.8293439149856567
0.09431663155555725,0.08515108376741409,0.5212746262550354,0.48131120204925537,1.6871426105499268,1.8861756324768066
0.10551822185516357,0.09339211881160736,0.5240880250930786,0.43474870920181274,1.6871553659439087,1.9287463426589966
0.10135582834482193,0.0856647863984108,0.5186428427696228,0.43960002064704895,1.6650155782699585,1.8470450639724731
0.10423147678375244,0.09128206223249435,0.5212200284004211,0.4515726864337921,1.680166482925415,1.8298512697219849
0.09786709398031235,0.08611024916172028,0.5274391770362854,0.4625929296016693,1.6464952230453491,1.837237000465393
0.1057351678609848,0.08365913480520248,0.5602297782897949,0.45438605546951294,1.648428201675415,1.8069795370101929
0.10545571893453598,0.0897824764251709,0.5437551736831665,0.4660261869430542,1.6588311195373535,1.7967760562896729
0.10892222821712494,0.08160170167684555,0.5474901795387268,0.43885883688926697,1.6483805179595947,1.8028010129928589
0.09931968152523041,0.08461213111877441,0.5433355569839478,0.46128150820732117,1.6384989023208618,1.7772231101989746
0.10774631798267365,0.08567067235708237,0.5633885264396667,0.46662983298301697,1.6343345642089844,1.7964330911636353
0.0984143391251564,0.08457288146018982,0.5473589897155762,0.4548746347427368,1.6272238492965698,1.7962181568145752
0.09749405831098557,0.08282963931560516,0.5470075011253357,0.45154762268066406,1.639790654182434,1.7922476530075073
0.10172244161367416,0.0784543827176094,0.5598686933517456,0.4769131541252136,1.6076750755310059,1.764514684677124
0.10228733718395233,0.0787324383854866,0.5325981378555298,0.4956924021244049,1.608396291732788,1.7657910585403442
0.09464291483163834,0.07852768898010254,0.5517148375511169,0.48075345158576965,1.603763461112976,1.7568466663360596
0.09794247150421143,0.08279268443584442,0.5503135919570923,0.4681350588798523,1.6220484972000122,1.771242380142212
0.10109986364841461,0.08184055984020233,0.5365201234817505,0.468250572681427,1.6133173704147339,1.769052267074585
0.10545211285352707,0.08290092647075653,0.5362332463264465,0.4843670725822449,1.6005629301071167,1.7770047187805176
0.10251902788877487,0.07770883291959763,0.5493959784507751,0.4624768793582916,1.6078178882598877,1.7540136575698853
0.10482806712388992,0.0758853629231453,0.5571212768554688,0.4556928873062134,1.6023457050323486,1.769552230834961
0.09287570416927338,0.07947424799203873,0.5672026872634888,0.508592963218689,1.6015225648880005,1.7679170370101929
0.09558486938476562,0.07670322060585022,0.5579872727394104,0.46772241592407227,1.5966742038726807,1.767690658569336
0.0947374552488327,0.07866314053535461,0.5411641597747803,0.4819919466972351,1.6007717847824097,1.7437418699264526
0.10195796191692352,0.07800070941448212,0.5604141354560852,0.44545555114746094,1.5900377035140991,1.7473399639129639
0.09886114299297333,0.08149930089712143,0.5895575881004333,0.4826850891113281,1.5883949995040894,1.7260156869888306
0.1010015681385994,0.07381661236286163,0.5777877569198608,0.4632687270641327,1.5833954811096191,1.7489808797836304
0.09490055590867996,0.07510607689619064,0.5843761563301086,0.4908369779586792,1.582229495048523,1.7514103651046753
0.09688127785921097,0.07335309684276581,0.5827953815460205,0.48835453391075134,1.5857549905776978,1.7290319204330444
0.09445632249116898,0.08104049414396286,0.5531066656112671,0.49843132495880127,1.5740222930908203,1.7149256467819214
0.09854790568351746,0.07869566977024078,0.6044617295265198,0.4835395812988281,1.5687588453292847,1.752733826637268
0.10296845436096191,0.07349760085344315,0.5881137251853943,0.4893667995929718,1.5499227046966553,1.7238795757293701
0.09017092734575272,0.07692793011665344,0.5747618079185486,0.49170419573783875,1.581354022026062,1.7090015411376953
0.09482279419898987,0.07658225297927856,0.578569233417511,0.5207548141479492,1.5777682065963745,1.7292869091033936
0.09255891293287277,0.0762433335185051,0.5861305594444275,0.5009802579879761,1.5518749952316284,1.678147792816162
0.09352515637874603,0.07326888293027878,0.5809398293495178,0.48936304450035095,1.538796067237854,1.6934657096862793
0.09268946200609207,0.07419949024915695,0.5732376575469971,0.5167286396026611,1.5416935682296753,1.70712411403656
0.09508783370256424,0.07523056864738464,0.5845526456832886,0.5006527304649353,1.5512640476226807,1.699991226196289
0.09492767602205276,0.07310757040977478,0.6057814955711365,0.5031520128250122,1.5468577146530151,1.7007572650909424
0.08969999849796295,0.07684361189603806,0.5803202986717224,0.5204179286956787,1.5329111814498901,1.6770446300506592
0.09135400503873825,0.07844232022762299,0.5936771631240845,0.516638994216919,1.5174548625946045,1.6647542715072632
0.0900692418217659,0.07586590200662613,0.6076645255088806,0.5369778275489807,1.5273829698562622,1.6900036334991455
0.09448329359292984,0.0746535211801529,0.5942240953445435,0.5114061832427979,1.5336508750915527,1.6560972929000854
0.08893279731273651,0.07286569476127625,0.605780303478241,0.526050329208374,1.5261216163635254,1.6665229797363281
0.10062272101640701,0.07592381536960602,0.6092897057533264,0.4977790415287018,1.5229194164276123,1.6957683563232422
0.09188021719455719,0.07747183740139008,0.6060746312141418,0.5240432024002075,1.5136377811431885,1.6848857402801514
0.08932863920927048,0.07840926945209503,0.6321069002151489,0.5287961363792419,1.5119678974151611,1.6541061401367188
0.08896374702453613,0.07077272236347198,0.638738751411438,0.5455316305160522,1.5182114839553833,1.7113772630691528
0.09379083663225174,0.07285839319229126,0.6220054626464844,0.5292378664016724,1.5160993337631226,1.6522656679153442
0.09141116589307785,0.0707915648818016,0.6217403411865234,0.5142951011657715,1.5064671039581299,1.6497886180877686
0.08904450386762619,0.07058762013912201,0.6282272338867188,0.5538545250892639,1.5216656923294067,1.6661502122879028
0.09928984940052032,0.06747789680957794,0.6446700692176819,0.5253629684448242,1.4912254810333252,1.6277600526809692
0.09097177535295486,0.07363061606884003,0.6437199711799622,0.5330474376678467,1.5002894401550293,1.625030755996704
0.08926970511674881,0.06877489387989044,0.6623682379722595,0.5554671883583069,1.505112886428833,1.655768632888794
0.08214513212442398,0.07827132195234299,0.6188835501670837,0.5737062692642212,1.5108667612075806,1.6428004503250122
0.10147795081138611,0.07134677469730377,0.6484247446060181,0.5408719182014465,1.4802595376968384,1.6209555864334106
0.0929255336523056,0.07251818478107452,0.6514513492584229,0.5760992169380188,1.4957209825515747,1.6002516746520996
0.0947173535823822,0.0657370463013649,0.6752582788467407,0.5704969763755798,1.5015265941619873,1.6225289106369019
0.0860745832324028,0.0788981020450592,0.6221192479133606,0.5675375461578369,1.4980589151382446,1.6343382596969604
0.0949929878115654,0.07009440660476685,0.6836550235748291,0.567560076713562,1.4875677824020386,1.614575743675232
0.09469126164913177,0.0789560005068779,0.6483187079429626,0.587398111820221,1.4754894971847534,1.6054039001464844
0.0862579345703125,0.07093890756368637,0.6821609139442444,0.6349442601203918,1.4744172096252441,1.614296793937683
0.08432900905609131,0.07474807649850845,0.6667370200157166,0.64847731590271,1.472045660018921,1.5980994701385498
0.0878324955701828,0.06770522892475128,0.6953823566436768,0.6290889382362366,1.4731101989746094,1.6161911487579346
